codigo,actividad,actividad_corta,pib_2010_billones,pib_2025_billones,crec_pib,ocupados_2010_millones,ocupados_2025_millones,crec_ocupados,horas_semanales_2010,horas_semanales_2025,crec_horas_semanales,pib_trabajador_2010,pib_trabajador_2025,crec_pib_trabajador,pib_hora_2010,pib_hora_2025,crec_pib_hora
G,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Comercio y reparación,51.171,89.04674245592864,0.037623045515907005,3.3681929896937657,3.902758903545778,0.009868867129978698,48.8646479477136,46.01533771630535,-0.003997284148807512,15.192419245742936,22.816357519555435,0.027482952776636038,5.979003652796191,9.535431617397828,0.03160657739626771
H,Transporte y almacenamiento,Transporte y almacenamiento,32.834999999999994,49.775561576499086,0.028123477551572185,1.1746134400519705,1.7925080377381233,0.02857921260980456,56.887964976871515,49.10897625365549,-0.009754907394875945,27.95387731860723,27.768668551862337,-0.00044307239796925746,9.449706348925071,10.874037650638936,0.009403565911555445
I,Alojamiento y servicios de comida,Alojamiento y comida,23.796,40.636968158629095,0.036321454440124024,0.8633264591965569,1.7338397050460201,0.04758416755364192,46.37746335272037,42.018474686776486,-0.006558680186893762,27.56315382960164,23.43755771676165,-0.010751129563001172,11.429272156131638,10.726764051854634,-0.004220127844990484
J,Información y comunicaciones,Información y comunicaciones,18.256,31.286882674260237,0.03656636156932591,0.40266202835911996,0.3980526886598733,-0.0007672515581882422,49.580005022534834,44.401988735819266,-0.0073265866204300645,45.338270594807916,78.59985264662826,0.03736227939459691,17.58551292470896,34.04207043096725,0.04501869941583636
K,Actividades financieras y de seguros,Financieras y seguros,22.312,53.11234172668485,0.05952318170777726,0.22083495304202078,0.4265539778314568,0.044865554348358705,45.21008873048085,44.19043094184513,-0.001519643691555883,101.03473065585972,124.5149371169878,0.014028242483847597,42.97659314757772,54.18634691822161,0.015571549382189742
L,Actividades inmobiliarias,Inmobiliarias,59.932,90.07380494244305,0.02753348280988499,0.2140472855106472,0.316513852209824,0.02642101005844233,51.11191531262232,45.780134163007844,-0.007317588534577646,279.99420715390875,284.58092533255433,0.0010838366913195063,105.34733341130118,119.54333910561772,0.008463356587022464
M+N,"Actividades profesionales, científicas y técnicas; Actividades de servicios administrativos y de apoyo",Profesionales y administrativas,45.354,70.05786743184963,0.029412461240473364,0.8014784706320957,1.6508839489426004,0.04935308976755315,41.91810432312842,39.5798979372144,-0.0038191189547324145,56.58792052671237,42.43657918942277,-0.01900278249668752,25.960840989125586,20.618751029363793,-0.015241874072129624
O,Administración pública y defensa; planes de seguridad social de afiliación obligatoria,Administración pública,31.284,62.72372487733989,0.04746769464251033,0.49884721863817183,0.8122684920920301,0.03303603269687505,50.93339575868174,46.18327163534786,-0.0065054915318533135,62.71258780474665,77.22043325328602,0.013970143817694014,23.678203386466087,32.15468023831735,0.020609711654187457
P,Educación,Educación,31.079,52.722125802032885,0.03586157922983935,0.7473729246987799,1.0075592241345608,0.020114407949813007,37.444259602649936,39.06177852699296,0.0028233809898394746,41.58432687741001,52.32657747470712,0.015436671766723142,21.357041166858895,25.761252405767635,0.01257777891500056
Q,Actividades de atención de la salud humana y de servicios sociales,Salud y servicios sociales,23.573,49.78863414168853,0.051108844405916454,0.7100526035476815,1.0133705095546737,0.023996602787696553,44.02929005114746,44.451098410792106,0.0006358405528414934,33.198948757064905,49.13171803624735,0.026476886294749757,14.500377396719108,21.255734171844473,0.02582462539781827
R+S,"Actividades artísticas, de entretenimiento y recreación y otras actividades de servicios","Artes, entretenimiento y otros servicios",10.994,40.570915803534106,0.09094771894553455,0.7965250974504131,1.235100196529484,0.029675031645217897,39.212105257110785,39.57664697392972,0.0006171046454672702,13.80245272269581,32.84827896354853,0.059506820518328896,6.76912859914941,15.961374211212254,0.05885339716806759
T,Actividades de los hogares individuales en calidad de empleadores; actividades no diferenciadas de los hogares individuales como productores de bienes y servicios para uso propio,Hogares como empleadores,4.276,6.72433785508047,0.030641095210144353,0.6723325600844939,0.7159043419566725,0.004195005051401246,45.89918727637802,40.50960266094704,-0.008292648825559357,6.359947820261186,9.392788199470699,0.026335612132814434,2.6646809259326836,4.4589561593416684,0.03491782219559503
